value,percentage,datetime,pais,año
-31792.593,0.9341650965559681,2019-05-09T00:00:00.000+02:00,portugal-frontera,2019
-21429.805,0.5641303594714532,2019-05-10T00:00:00.000+02:00,portugal-frontera,2019
-26013.983,0.9233939602527164,2019-05-11T00:00:00.000+02:00,portugal-frontera,2019
-43277.298,0.9637510553098261,2019-05-12T00:00:00.000+02:00,portugal-frontera,2019
-20999.802,0.6870142579376167,2019-05-13T00:00:00.000+02:00,portugal-frontera,2019
-4927.158,0.1312636627584189,2019-05-14T00:00:00.000+02:00,portugal-frontera,2019
-3175.071,0.10491867233362427,2019-05-15T00:00:00.000+02:00,portugal-frontera,2019
-2254.382,0.055384409169249096,2019-05-16T00:00:00.000+02:00,portugal-frontera,2019
-24794.094,0.8517529214097216,2019-05-17T00:00:00.000+02:00,portugal-frontera,2019
-19278.172,0.8173267311830938,2019-05-18T00:00:00.000+02:00,portugal-frontera,2019
-40135.201,0.9651123318038378,2019-05-19T00:00:00.000+02:00,portugal-frontera,2019
-5624.787,0.17048413538826074,2019-05-20T00:00:00.000+02:00,portugal-frontera,2019
-1952.299,0.05724175578144082,2019-05-21T00:00:00.000+02:00,portugal-frontera,2019
-5198.32,0.18056443858840646,2019-05-22T00:00:00.000+02:00,portugal-frontera,2019
-1248.537,0.047213709804588305,2019-05-23T00:00:00.000+02:00,portugal-frontera,2019
-16924.466,0.7584113950370323,2019-05-24T00:00:00.000+02:00,portugal-frontera,2019
-46465.264,0.9877041574913337,2019-05-25T00:00:00.000+02:00,portugal-frontera,2019
-42504.875,0.9489554460256645,2019-05-26T00:00:00.000+02:00,portugal-frontera,2019
-16412.365,0.8763494290346285,2019-05-27T00:00:00.000+02:00,portugal-frontera,2019
-30423.716,0.9651389777888753,2019-05-28T00:00:00.000+02:00,portugal-frontera,2019
-26183.002,0.8916273868900443,2019-05-29T00:00:00.000+02:00,portugal-frontera,2019
-10719.972,0.41050226845218263,2019-05-30T00:00:00.000+02:00,portugal-frontera,2019
-11850.368,0.40010850200449827,2019-05-31T00:00:00.000+02:00,portugal-frontera,2019
-10178.155,0.5945593449455427,2019-06-01T00:00:00.000+02:00,portugal-frontera,2019
-44365.761,0.995559072621159,2019-06-02T00:00:00.000+02:00,portugal-frontera,2019
-3241.251,0.20120827354508541,2019-06-03T00:00:00.000+02:00,portugal-frontera,2019
-21214.48,0.8856265898044452,2019-06-04T00:00:00.000+02:00,portugal-frontera,2019
-26579.022,0.9759009323501363,2019-06-05T00:00:00.000+02:00,portugal-frontera,2019
-20225.099,0.7839912218221464,2019-06-06T00:00:00.000+02:00,portugal-frontera,2019
-35477.384,0.9217744718704118,2019-06-07T00:00:00.000+02:00,portugal-frontera,2019
-35426.618,0.9824811300826308,2019-06-08T00:00:00.000+02:00,portugal-frontera,2019
-39712.171,0.9998337058523655,2019-06-09T00:00:00.000+02:00,portugal-frontera,2019
-16646.3,0.4917047367155567,2019-06-10T00:00:00.000+02:00,portugal-frontera,2019
-3143.64,0.15452232314347375,2019-06-11T00:00:00.000+02:00,portugal-frontera,2019
-3792.223,0.15935253393238294,2019-06-12T00:00:00.000+02:00,portugal-frontera,2019
-9052.774,0.4621319296314721,2019-06-13T00:00:00.000+02:00,portugal-frontera,2019
-9065.128,0.495509647297223,2019-06-14T00:00:00.000+02:00,portugal-frontera,2019
-25750.962,0.9400413639253348,2019-06-15T00:00:00.000+02:00,portugal-frontera,2019
-27093.428,0.9144062079684553,2019-06-16T00:00:00.000+02:00,portugal-frontera,2019
-11457.769,0.604438603799916,2019-06-17T00:00:00.000+02:00,portugal-frontera,2019
-10977.985,0.5223374007317302,2019-06-18T00:00:00.000+02:00,portugal-frontera,2019
-8197.325,0.5465629573957831,2019-06-19T00:00:00.000+02:00,portugal-frontera,2019
-6781.846,0.3791346432615309,2019-06-20T00:00:00.000+02:00,portugal-frontera,2019
-12587.374,0.8581916413785937,2019-06-21T00:00:00.000+02:00,portugal-frontera,2019
-30429.432,0.999819155197172,2019-06-22T00:00:00.000+02:00,portugal-frontera,2019
-43038.116,0.9691381077979603,2019-06-23T00:00:00.000+02:00,portugal-frontera,2019
-14700.979,0.8870783437745156,2019-06-24T00:00:00.000+02:00,portugal-frontera,2019
-8709.395,0.4747777384312995,2019-06-25T00:00:00.000+02:00,portugal-frontera,2019
-14998.357,0.7251567211164306,2019-06-26T00:00:00.000+02:00,portugal-frontera,2019
-15328.417,0.754302675792326,2019-06-27T00:00:00.000+02:00,portugal-frontera,2019
-1743.026,0.09726885626031546,2019-06-28T00:00:00.000+02:00,portugal-frontera,2019
-1721.34,0.11932214010962158,2019-06-29T00:00:00.000+02:00,portugal-frontera,2019
-12298.123,0.7557044267872111,2019-06-30T00:00:00.000+02:00,portugal-frontera,2019
-10176.239,0.5039324476987996,2019-07-01T00:00:00.000+02:00,portugal-frontera,2019
-11160.678,0.4166266179417342,2019-07-02T00:00:00.000+02:00,portugal-frontera,2019
-7262.336,0.27400445472448115,2019-07-03T00:00:00.000+02:00,portugal-frontera,2019
-5026.473,0.17479016113712104,2019-07-04T00:00:00.000+02:00,portugal-frontera,2019
-3764.14,0.13634201883724578,2019-07-05T00:00:00.000+02:00,portugal-frontera,2019
-4307.145,0.28804606281306067,2019-07-06T00:00:00.000+02:00,portugal-frontera,2019
-19191.416,0.923237392521617,2019-07-07T00:00:00.000+02:00,portugal-frontera,2019
-16951.0,0.6730669506060739,2019-07-08T00:00:00.000+02:00,portugal-frontera,2019
-9696.061,0.7264109165928037,2019-07-09T00:00:00.000+02:00,portugal-frontera,2019
-8130.367,0.3771271177828005,2019-07-10T00:00:00.000+02:00,portugal-frontera,2019
-2175.583,0.08740887003666734,2019-07-11T00:00:00.000+02:00,portugal-frontera,2019
-2962.424,0.10005807739340418,2019-07-12T00:00:00.000+02:00,portugal-frontera,2019
-21501.563,0.7931965285602851,2019-07-13T00:00:00.000+02:00,portugal-frontera,2019
-42072.478,0.9816977928827392,2019-07-14T00:00:00.000+02:00,portugal-frontera,2019
-15238.743,0.7470751726981704,2019-07-15T00:00:00.000+02:00,portugal-frontera,2019
-9078.191,0.4902834856899426,2019-07-16T00:00:00.000+02:00,portugal-frontera,2019
-6727.478,0.30820460051215964,2019-07-17T00:00:00.000+02:00,portugal-frontera,2019
-4626.062,0.2976504013561764,2019-07-18T00:00:00.000+02:00,portugal-frontera,2019
-12164.855,0.5131272507056586,2019-07-19T00:00:00.000+02:00,portugal-frontera,2019
-27473.507,0.9780079534967634,2019-07-20T00:00:00.000+02:00,portugal-frontera,2019
-35691.794,0.9777854959319017,2019-07-21T00:00:00.000+02:00,portugal-frontera,2019
-11331.703,0.7002035166560983,2019-07-22T00:00:00.000+02:00,portugal-frontera,2019
-5584.27,0.21340898795145916,2019-07-23T00:00:00.000+02:00,portugal-frontera,2019
-4971.024,0.19269358003987896,2019-07-24T00:00:00.000+02:00,portugal-frontera,2019
-15855.686,0.49737536447520214,2019-07-25T00:00:00.000+02:00,portugal-frontera,2019
-8814.954,0.3647429777507278,2019-07-26T00:00:00.000+02:00,portugal-frontera,2019
-46134.641,0.9999089704052168,2019-07-27T00:00:00.000+02:00,portugal-frontera,2019
-55614.763,0.962796378388293,2019-07-28T00:00:00.000+02:00,portugal-frontera,2019
-21845.538,0.7840821848639722,2019-07-29T00:00:00.000+02:00,portugal-frontera,2019
-13125.0,0.666292662846115,2019-07-30T00:00:00.000+02:00,portugal-frontera,2019
-34043.844,0.9582749081050854,2019-07-31T00:00:00.000+02:00,portugal-frontera,2019
-21834.649,0.8204685911044595,2019-08-01T00:00:00.000+02:00,portugal-frontera,2019
-9216.533,0.32927099915464847,2019-08-02T00:00:00.000+02:00,portugal-frontera,2019
-18673.961,0.924394115665241,2019-08-03T00:00:00.000+02:00,portugal-frontera,2019
-30879.826,0.9481725299298579,2019-08-04T00:00:00.000+02:00,portugal-frontera,2019
-10169.972,0.36335303388649726,2019-08-05T00:00:00.000+02:00,portugal-frontera,2019
-7782.509,0.34660346147009846,2019-08-06T00:00:00.000+02:00,portugal-frontera,2019
-16511.085,0.6153343695812394,2019-08-07T00:00:00.000+02:00,portugal-frontera,2019
-23148.674,0.7662277634751435,2019-08-08T00:00:00.000+02:00,portugal-frontera,2019
-31598.931,0.8770620746139727,2019-08-09T00:00:00.000+02:00,portugal-frontera,2019
-24522.501,0.8687554254035377,2019-08-10T00:00:00.000+02:00,portugal-frontera,2019
-27287.341,0.9690992018163023,2019-08-11T00:00:00.000+02:00,portugal-frontera,2019
-36899.544,0.9947941160516894,2019-08-12T00:00:00.000+02:00,portugal-frontera,2019
-33156.184,0.9554899648462565,2019-08-13T00:00:00.000+02:00,portugal-frontera,2019
-21206.834,0.8208345359651387,2019-08-14T00:00:00.000+02:00,portugal-frontera,2019
-39304.489,0.9850751838553139,2019-08-15T00:00:00.000+02:00,portugal-frontera,2019
-14880.137,0.706170214593566,2019-08-16T00:00:00.000+02:00,portugal-frontera,2019
-39225.237,0.9565462152420092,2019-08-17T00:00:00.000+02:00,portugal-frontera,2019
-33805.816,0.9322353894209376,2019-08-18T00:00:00.000+02:00,portugal-frontera,2019
-17894.902,0.871699246086843,2019-08-19T00:00:00.000+02:00,portugal-frontera,2019
-22766.066,0.9480329456109422,2019-08-20T00:00:00.000+02:00,portugal-frontera,2019
-38523.436,0.9940247206244932,2019-08-21T00:00:00.000+02:00,portugal-frontera,2019
-36170.386,0.9892500273907474,2019-08-22T00:00:00.000+02:00,portugal-frontera,2019
-24364.573,0.8091602665556461,2019-08-23T00:00:00.000+02:00,portugal-frontera,2019
-37538.85,0.988625377010564,2019-08-24T00:00:00.000+02:00,portugal-frontera,2019
-54257.493,0.9999880570917459,2019-08-25T00:00:00.000+02:00,portugal-frontera,2019
-19678.811,0.5868624571632367,2019-08-26T00:00:00.000+02:00,portugal-frontera,2019
-14208.566,0.46529911682816183,2019-08-27T00:00:00.000+02:00,portugal-frontera,2019
-11965.546,0.520367602386841,2019-08-28T00:00:00.000+02:00,portugal-frontera,2019
-8182.238,0.3816456808849258,2019-08-29T00:00:00.000+02:00,portugal-frontera,2019
-14977.463,0.6668154418587587,2019-08-30T00:00:00.000+02:00,portugal-frontera,2019
-23896.243,0.9327138281108174,2019-08-31T00:00:00.000+02:00,portugal-frontera,2019
-53964.783,0.9978919643957225,2019-09-01T00:00:00.000+02:00,portugal-frontera,2019
-38276.447,0.9053844982981661,2019-09-02T00:00:00.000+02:00,portugal-frontera,2019
-26580.199,0.8182765218274706,2019-09-03T00:00:00.000+02:00,portugal-frontera,2019
-25649.587,0.8327592775260267,2019-09-04T00:00:00.000+02:00,portugal-frontera,2019
-24010.277,0.8112340325407523,2019-09-05T00:00:00.000+02:00,portugal-frontera,2019
-44242.216,0.9265071798511033,2019-09-06T00:00:00.000+02:00,portugal-frontera,2019
-33707.955,0.8746905506878246,2019-09-07T00:00:00.000+02:00,portugal-frontera,2019
-47107.906,0.9615773672470271,2019-09-08T00:00:00.000+02:00,portugal-frontera,2019
-19570.41,0.6346778850199861,2019-09-09T00:00:00.000+02:00,portugal-frontera,2019
-24447.832,0.7795702716895044,2019-09-10T00:00:00.000+02:00,portugal-frontera,2019
-37401.592,0.9412751833244142,2019-09-11T00:00:00.000+02:00,portugal-frontera,2019
-26315.724,0.6590737317293334,2019-09-12T00:00:00.000+02:00,portugal-frontera,2019
-25191.946,0.6960667447431679,2019-09-13T00:00:00.000+02:00,portugal-frontera,2019
-30777.13,0.8626859611283652,2019-09-14T00:00:00.000+02:00,portugal-frontera,2019
-50369.888,0.9793152679303264,2019-09-15T00:00:00.000+02:00,portugal-frontera,2019
-19159.981,0.5170925433562016,2019-09-16T00:00:00.000+02:00,portugal-frontera,2019
-15008.791,0.5573505098756837,2019-09-17T00:00:00.000+02:00,portugal-frontera,2019
-12002.583,0.48791997362872264,2019-09-18T00:00:00.000+02:00,portugal-frontera,2019
-13249.238,0.44997350097989486,2019-09-19T00:00:00.000+02:00,portugal-frontera,2019
-27148.273,0.8330631868452213,2019-09-20T00:00:00.000+02:00,portugal-frontera,2019
-18881.879,0.6516377308601587,2019-09-21T00:00:00.000+02:00,portugal-frontera,2019
-53859.304,0.9492114552163614,2019-09-22T00:00:00.000+02:00,portugal-frontera,2019
-19372.687,0.6002563051866013,2019-09-23T00:00:00.000+02:00,portugal-frontera,2019
-26181.978,0.6876559945861557,2019-09-24T00:00:00.000+02:00,portugal-frontera,2019
-22022.516,0.6093904530936826,2019-09-25T00:00:00.000+02:00,portugal-frontera,2019
-16172.243,0.5153765996089099,2019-09-26T00:00:00.000+02:00,portugal-frontera,2019
-18127.88,0.6677941538891126,2019-09-27T00:00:00.000+02:00,portugal-frontera,2019
-28181.278,0.9213330987277091,2019-09-28T00:00:00.000+02:00,portugal-frontera,2019
-46449.595,0.9405245556701541,2019-09-29T00:00:00.000+02:00,portugal-frontera,2019
-13838.548,0.4547283567337089,2019-09-30T00:00:00.000+02:00,portugal-frontera,2019
-16781.579,0.5467554777267956,2019-10-01T00:00:00.000+02:00,portugal-frontera,2019
-40930.601,0.9376714237730144,2019-10-02T00:00:00.000+02:00,portugal-frontera,2019
-26582.952,0.773427898688356,2019-10-03T00:00:00.000+02:00,portugal-frontera,2019
-12686.803,0.49347472904950007,2019-10-04T00:00:00.000+02:00,portugal-frontera,2019
-22522.193,0.8488943022199138,2019-10-05T00:00:00.000+02:00,portugal-frontera,2019
-27774.591,0.9386811016935949,2019-10-06T00:00:00.000+02:00,portugal-frontera,2019
-17666.816,0.4961384095389872,2019-10-07T00:00:00.000+02:00,portugal-frontera,2019
-4601.898,0.1839591059677105,2019-10-08T00:00:00.000+02:00,portugal-frontera,2019
-8216.841,0.40260586137272586,2019-10-09T00:00:00.000+02:00,portugal-frontera,2019
-15758.618,0.6660953637176386,2019-10-10T00:00:00.000+02:00,portugal-frontera,2019
-23871.994,0.9433706754938026,2019-10-11T00:00:00.000+02:00,portugal-frontera,2019
-37251.982,0.9675739204676813,2019-10-12T00:00:00.000+02:00,portugal-frontera,2019
-36886.739,0.9554648979497108,2019-10-13T00:00:00.000+02:00,portugal-frontera,2019
-20094.73,0.6441137183865573,2019-10-14T00:00:00.000+02:00,portugal-frontera,2019
-36944.7,0.87938251493445,2019-10-15T00:00:00.000+02:00,portugal-frontera,2019
-24697.118,0.7525172735817302,2019-10-16T00:00:00.000+02:00,portugal-frontera,2019
-12139.439,0.502229168989515,2019-10-17T00:00:00.000+02:00,portugal-frontera,2019
-25715.545,0.8848083129136128,2019-10-18T00:00:00.000+02:00,portugal-frontera,2019
-24927.706,0.9816064749618486,2019-10-19T00:00:00.000+02:00,portugal-frontera,2019
-36059.456,0.9609838917908352,2019-10-20T00:00:00.000+02:00,portugal-frontera,2019
-12311.817,0.3965029095830142,2019-10-21T00:00:00.000+02:00,portugal-frontera,2019
-18369.871,0.5281273791234582,2019-10-22T00:00:00.000+02:00,portugal-frontera,2019
-14036.898,0.30161717357965634,2019-10-23T00:00:00.000+02:00,portugal-frontera,2019
-34954.679,0.898197390832747,2019-10-24T00:00:00.000+02:00,portugal-frontera,2019
-25400.223,0.7461064599973833,2019-10-25T00:00:00.000+02:00,portugal-frontera,2019
-37284.046,0.9561155946533397,2019-10-26T00:00:00.000+02:00,portugal-frontera,2019
-40076.055,0.9454909279614095,2019-10-27T00:00:00.000+02:00,portugal-frontera,2019
-7378.109,0.19453735163483185,2019-10-28T00:00:00.000+01:00,portugal-frontera,2019
-9207.829,0.3159395239072151,2019-10-29T00:00:00.000+01:00,portugal-frontera,2019
-11042.712,0.3474168398211809,2019-10-30T00:00:00.000+01:00,portugal-frontera,2019
-26030.694,0.6936510609287326,2019-10-31T00:00:00.000+01:00,portugal-frontera,2019
-30283.881,0.8462336502651575,2019-11-01T00:00:00.000+01:00,portugal-frontera,2019
-32612.09,0.8995158950766645,2019-11-02T00:00:00.000+01:00,portugal-frontera,2019
-23541.983,0.744241701503033,2019-11-03T00:00:00.000+01:00,portugal-frontera,2019
-7040.219,0.21556062957789918,2019-11-04T00:00:00.000+01:00,portugal-frontera,2019
-7986.695,0.2953218595035149,2019-11-05T00:00:00.000+01:00,portugal-frontera,2019
-28616.589,0.8439299868670964,2019-11-06T00:00:00.000+01:00,portugal-frontera,2019
-6082.924,0.16609270267522086,2019-11-07T00:00:00.000+01:00,portugal-frontera,2019
-12618.599,0.5011847663109568,2019-11-08T00:00:00.000+01:00,portugal-frontera,2019
-13718.814,0.38001913777837565,2019-11-09T00:00:00.000+01:00,portugal-frontera,2019
-15105.655,0.5602138711469767,2019-11-10T00:00:00.000+01:00,portugal-frontera,2019
-16881.913,0.5134777814628273,2019-11-11T00:00:00.000+01:00,portugal-frontera,2019
-15143.351,0.3638115700112627,2019-11-12T00:00:00.000+01:00,portugal-frontera,2019
-10195.183,0.2361071992204596,2019-11-13T00:00:00.000+01:00,portugal-frontera,2019
-15014.264,0.2913549930700103,2019-11-14T00:00:00.000+01:00,portugal-frontera,2019
-8063.333,0.178778809570761,2019-11-15T00:00:00.000+01:00,portugal-frontera,2019
-13056.58,0.4305089483752817,2019-11-16T00:00:00.000+01:00,portugal-frontera,2019
-25595.479,0.5764237439439198,2019-11-17T00:00:00.000+01:00,portugal-frontera,2019
-11638.878,0.324842796794341,2019-11-18T00:00:00.000+01:00,portugal-frontera,2019
-11103.155,0.21597919921563086,2019-11-19T00:00:00.000+01:00,portugal-frontera,2019
-12053.227,0.27290627848545734,2019-11-20T00:00:00.000+01:00,portugal-frontera,2019
-20916.492,0.45394346622608533,2019-11-21T00:00:00.000+01:00,portugal-frontera,2019
-19935.888,0.3530760560488718,2019-11-22T00:00:00.000+01:00,portugal-frontera,2019
-22224.976,0.6494607074094385,2019-11-23T00:00:00.000+01:00,portugal-frontera,2019
-37278.618,0.7640970681935182,2019-11-24T00:00:00.000+01:00,portugal-frontera,2019
-16640.182,0.3294252718327626,2019-11-25T00:00:00.000+01:00,portugal-frontera,2019
-16342.698,0.2630739784522928,2019-11-26T00:00:00.000+01:00,portugal-frontera,2019
-14116.18,0.29399377705833946,2019-11-27T00:00:00.000+01:00,portugal-frontera,2019
-18941.978,0.3794535537953963,2019-11-28T00:00:00.000+01:00,portugal-frontera,2019
-16587.077,0.3577720080799544,2019-11-29T00:00:00.000+01:00,portugal-frontera,2019
-17538.222,0.36671259472243317,2019-11-30T00:00:00.000+01:00,portugal-frontera,2019
-6504.183,0.11394185670704582,2019-12-01T00:00:00.000+01:00,portugal-frontera,2019
-9791.873,0.1510213164911124,2019-12-02T00:00:00.000+01:00,portugal-frontera,2019
-8402.838,0.1435340899181628,2019-12-03T00:00:00.000+01:00,portugal-frontera,2019
-12102.298,0.23145114054198357,2019-12-04T00:00:00.000+01:00,portugal-frontera,2019
-7486.779,0.1204725049555777,2019-12-05T00:00:00.000+01:00,portugal-frontera,2019
-7444.666,0.19473389759608334,2019-12-06T00:00:00.000+01:00,portugal-frontera,2019
-19388.346,0.5075324874679303,2019-12-07T00:00:00.000+01:00,portugal-frontera,2019
-47416.702,0.9472381801493851,2019-12-08T00:00:00.000+01:00,portugal-frontera,2019
-32432.29,0.8024435414561112,2019-12-09T00:00:00.000+01:00,portugal-frontera,2019
-18931.19,0.45495616305488296,2019-12-10T00:00:00.000+01:00,portugal-frontera,2019
-18808.506,0.36586417261181575,2019-12-11T00:00:00.000+01:00,portugal-frontera,2019
-17772.338,0.3628711620346141,2019-12-12T00:00:00.000+01:00,portugal-frontera,2019
-14391.179,0.3292138007380648,2019-12-13T00:00:00.000+01:00,portugal-frontera,2019
-15821.535,0.449773656737166,2019-12-14T00:00:00.000+01:00,portugal-frontera,2019
-21952.279,0.525156750790835,2019-12-15T00:00:00.000+01:00,portugal-frontera,2019
-12173.094,0.28003732544587945,2019-12-16T00:00:00.000+01:00,portugal-frontera,2019
-4589.152,0.08322973940759364,2019-12-17T00:00:00.000+01:00,portugal-frontera,2019
-3345.715,0.05219357096399972,2019-12-18T00:00:00.000+01:00,portugal-frontera,2019
-1809.876,0.027098209110874395,2019-12-19T00:00:00.000+01:00,portugal-frontera,2019
-1327.661,0.02252439346237632,2019-12-20T00:00:00.000+01:00,portugal-frontera,2019
-882.444,0.011744506788848873,2019-12-21T00:00:00.000+01:00,portugal-frontera,2019
-127.963,0.0016599524875035914,2019-12-22T00:00:00.000+01:00,portugal-frontera,2019
-6991.35,0.14299919109585282,2019-12-23T00:00:00.000+01:00,portugal-frontera,2019
-12339.7,0.2745711373816265,2019-12-24T00:00:00.000+01:00,portugal-frontera,2019
-9220.335,0.16890673373156137,2019-12-25T00:00:00.000+01:00,portugal-frontera,2019
